X,Y,Z
-3.080808081,-0.454545455,0.117166763
-2.97979798,-0.454545455,0.071389955
-2.878787879,-0.454545455,0.057468631
-2.777777778,-0.454545455,0.206281379
-2.676767677,-0.454545455,0.227098636
-2.575757576,-0.454545455,0.148254597
-2.474747475,-0.454545455,0.353525752
-2.373737374,-0.454545455,0.50106697
-2.272727273,-0.454545455,0.361101233
-2.171717172,-0.454545455,0.63460929
-2.070707071,-0.454545455,0.547280267
-1.96969697,-0.454545455,0.541891896
-1.868686869,-0.454545455,0.775025828
-1.767676768,-0.454545455,0.620297004
-1.666666667,-0.454545455,0.803035428
-1.565656566,-0.454545455,0.769186753
-1.464646465,-0.454545455,0.834352668
-1.363636364,-0.454545455,0.672157926
-1.262626263,-0.454545455,0.897214577
-1.161616162,-0.454545455,0.800470937
-1.060606061,-0.454545455,0.829708516
-0.95959596,-0.454545455,0.789271489
-0.858585859,-0.454545455,0.622775059
-0.757575758,-0.454545455,0.736046759
-0.656565657,-0.454545455,0.678789241
-0.555555556,-0.454545455,0.771130498
-0.454545455,-0.454545455,0.497897886
-0.353535354,-0.454545455,0.465543019
-0.252525253,-0.454545455,0.338282405
-0.151515152,-0.454545455,0.508818115
-0.050505051,-0.454545455,0.437921734
0.050505051,-0.454545455,0.525256533
0.151515152,-0.454545455,0.341374342
0.252525253,-0.454545455,0.348027333
0.353535354,-0.454545455,0.537091042
0.454545455,-0.454545455,0.499200844
0.555555556,-0.454545455,0.497336369
0.656565657,-0.454545455,0.785817219
0.757575758,-0.454545455,0.742810571
0.858585859,-0.454545455,0.675157248
0.95959596,-0.454545455,0.794176914
1.060606061,-0.454545455,0.893703905
1.161616162,-0.454545455,0.780726083
1.262626263,-0.454545455,0.862105889
1.363636364,-0.454545455,0.87525396
1.464646465,-0.454545455,0.770475209
1.565656566,-0.454545455,0.791751119
1.666666667,-0.454545455,0.698335203
1.767676768,-0.454545455,0.782992593
1.868686869,-0.454545455,0.660999539
1.96969697,-0.454545455,0.453310025
2.070707071,-0.454545455,0.611032012
2.171717172,-0.454545455,0.454374595
2.272727273,-0.454545455,0.545152822
2.373737374,-0.454545455,0.442558036
2.474747475,-0.454545455,0.131885486
2.575757576,-0.454545455,0.318628418
2.676767677,-0.454545455,0.149456738
2.777777778,-0.454545455,0.084233856
2.878787879,-0.454545455,0.015408017
2.97979798,-0.454545455,0.132703693
3.080808081,-0.454545455,0.056373652
3.181818182,-0.454545455,0.06843314
3.282828283,-0.454545455,0.144636915
3.383838384,-0.454545455,0.120485729
3.484848485,-0.454545455,0.094922836
3.585858586,-0.454545455,0.079164411
3.686868687,-0.454545455,0.003045351
3.787878788,-0.454545455,0.292503361
3.888888889,-0.454545455,0.259908423
3.98989899,-0.454545455,0.163963831
4.090909091,-0.454545455,0.190081538
4.191919192,-0.454545455,0.191709677
4.292929293,-0.454545455,0.229185225
4.393939394,-0.454545455,0.048169565
4.494949495,-0.454545455,0.196313387
4.595959596,-0.454545455,0.165230533
4.696969697,-0.454545455,0.055568471
4.797979798,-0.454545455,0.001334008
4.898989899,-0.454545455,0.022036702
5,-0.454545455,0.072888179
-5,-0.353535354,0.045620129
-4.898989899,-0.353535354,0.145402051
-4.797979798,-0.353535354,0.022234689
-4.696969697,-0.353535354,0.094757092
-4.595959596,-0.353535354,0.16169504
-4.494949495,-0.353535354,0.135824947
-4.393939394,-0.353535354,0.008104759
-4.292929293,-0.353535354,0.122080328
-4.191919192,-0.353535354,0.225306844
-4.090909091,-0.353535354,0.268484147
-3.98989899,-0.353535354,0.126394048
-3.888888889,-0.353535354,0.136746055
-3.787878788,-0.353535354,0.112503038
-3.686868687,-0.353535354,0.28919965
-3.585858586,-0.353535354,0.030468929
-3.484848485,-0.353535354,0.106645084
-3.383838384,-0.353535354,0.236791807
-3.282828283,-0.353535354,0.062832898
-3.181818182,-0.353535354,0.227281876
-3.080808081,-0.353535354,0.130158864
-2.97979798,-0.353535354,0.136125405
-2.878787879,-0.353535354,0.051809393
-2.777777778,-0.353535354,0.285994454
-2.676767677,-0.353535354,0.296260116
-2.575757576,-0.353535354,0.291103055
-2.474747475,-0.353535354,0.329504003
-2.373737374,-0.353535354,0.567692708
-2.272727273,-0.353535354,0.516021067
-2.171717172,-0.353535354,0.428621811
-2.070707071,-0.353535354,0.564555547
-1.96969697,-0.353535354,0.447372693
-1.868686869,-0.353535354,0.712964695
-1.767676768,-0.353535354,0.520038321
-1.666666667,-0.353535354,0.723818684
-1.565656566,-0.353535354,0.612414456
-1.464646465,-0.353535354,0.744087565
-1.363636364,-0.353535354,0.794997307
-1.262626263,-0.353535354,0.772455748
-1.161616162,-0.353535354,0.849237055
-1.060606061,-0.353535354,0.536815237
-0.95959596,-0.353535354,1.043107912
-0.858585859,-0.353535354,0.711233287
-0.757575758,-0.353535354,0.697355991
-0.656565657,-0.353535354,0.827081251
-0.555555556,-0.353535354,0.629686854
-0.454545455,-0.353535354,0.508500155
-0.353535354,-0.353535354,0.570095755
-0.252525253,-0.353535354,0.505909551
-0.151515152,-0.353535354,0.363330173
-0.050505051,-0.353535354,0.413394358
0.050505051,-0.353535354,0.367226344
0.151515152,-0.353535354,0.460010078
0.252525253,-0.353535354,0.34152318
0.353535354,-0.353535354,0.599475015
0.454545455,-0.353535354,0.434010039
0.555555556,-0.353535354,0.501212517
0.656565657,-0.353535354,0.583086914
0.757575758,-0.353535354,0.683516872
0.858585859,-0.353535354,0.687802215
0.95959596,-0.353535354,0.853284523
1.060606061,-0.353535354,0.941603492
1.161616162,-0.353535354,0.742759247
1.262626263,-0.353535354,0.84047808
1.363636364,-0.353535354,0.760545405
1.464646465,-0.353535354,0.525610706
1.565656566,-0.353535354,0.795345808
1.666666667,-0.353535354,0.567065279
1.767676768,-0.353535354,0.680416073
1.868686869,-0.353535354,0.769069004
1.96969697,-0.353535354,0.370928211
2.070707071,-0.353535354,0.572637005
2.171717172,-0.353535354,0.46065032
2.272727273,-0.353535354,0.367728278
2.373737374,-0.353535354,0.22387885
2.474747475,-0.353535354,0.270770092
2.575757576,-0.353535354,0.146106519
2.676767677,-0.353535354,0.36758394
2.777777778,-0.353535354,0.110458102
2.878787879,-0.353535354,0.175103676
2.97979798,-0.353535354,0.14162298
3.080808081,-0.353535354,0.010462475
3.181818182,-0.353535354,0.213748441
3.282828283,-0.353535354,0.082125325
3.383838384,-0.353535354,0.124816949
3.484848485,-0.353535354,0.040513894
3.585858586,-0.353535354,0.20375029
3.686868687,-0.353535354,0.153552232
3.787878788,-0.353535354,0.209810529
3.888888889,-0.353535354,0.131074448
3.98989899,-0.353535354,0.189511249
4.090909091,-0.353535354,0.125208425
4.191919192,-0.353535354,0.137872764
4.292929293,-0.353535354,0.106745786
4.393939394,-0.353535354,0.261685399
4.494949495,-0.353535354,0.18396358
4.595959596,-0.353535354,0.087764838
4.696969697,-0.353535354,0.032860754
4.797979798,-0.353535354,0.08195814
4.898989899,-0.353535354,0.109989356
5,-0.353535354,0.069462556
-5,-0.252525253,0.062935028
-4.898989899,-0.252525253,0.1208105
-4.797979798,-0.252525253,0.16641257
-4.696969697,-0.252525253,0.283073252
-4.595959596,-0.252525253,0.0076317
-4.494949495,-0.252525253,0.190269904
-4.393939394,-0.252525253,0.068406563
-4.292929293,-0.252525253,0.087614225
-4.191919192,-0.252525253,0.070076875
-4.090909091,-0.252525253,0.216728199
-3.98989899,-0.252525253,0.200752563
-3.888888889,-0.252525253,0.024279237
-3.787878788,-0.252525253,0.129171158
-3.686868687,-0.252525253,0.171539397
-3.585858586,-0.252525253,0.000190408
-3.484848485,-0.252525253,0.152012846
-3.383838384,-0.252525253,0.101426611
-3.282828283,-0.252525253,0.068658085
-3.181818182,-0.252525253,0.114704999
-3.080808081,-0.252525253,0.076347959
-2.97979798,-0.252525253,0.147747682
-2.878787879,-0.252525253,0.011477818
-2.777777778,-0.252525253,0.144955166
-2.676767677,-0.252525253,0.104096273
-2.575757576,-0.252525253,0.118957491
-2.474747475,-0.252525253,0.239680709
-2.373737374,-0.252525253,0.147509618
-2.272727273,-0.252525253,0.410360652
-2.171717172,-0.252525253,0.417423713
-2.070707071,-0.252525253,0.570425728
-1.96969697,-0.252525253,0.602800114
-1.868686869,-0.252525253,0.656709417
-1.767676768,-0.252525253,0.673647796
-1.666666667,-0.252525253,0.894546054
-1.565656566,-0.252525253,0.660752663
-1.464646465,-0.252525253,0.809556356
-1.363636364,-0.252525253,0.795334411
-1.262626263,-0.252525253,0.616108717
-1.161616162,-0.252525253,0.799005074
-1.060606061,-0.252525253,0.806897384
-0.95959596,-0.252525253,0.767499109
-0.858585859,-0.252525253,0.846012883
-0.757575758,-0.252525253,0.524330289
-0.656565657,-0.252525253,0.651998403
-0.555555556,-0.252525253,0.394727221
-0.454545455,-0.252525253,0.525980072
-0.353535354,-0.252525253,0.482933157
-0.252525253,-0.252525253,0.208383596
-0.151515152,-0.252525253,0.224941192
-0.050505051,-0.252525253,0.344742177
0.050505051,-0.252525253,0.231419033
0.151515152,-0.252525253,0.296963501
0.252525253,-0.252525253,0.575613383
0.353535354,-0.252525253,0.481042807
0.454545455,-0.252525253,0.459673687
0.555555556,-0.252525253,0.415847489
0.656565657,-0.252525253,0.529981229
0.757575758,-0.252525253,0.889863549
0.858585859,-0.252525253,0.994959931
0.95959596,-0.252525253,0.929010591
1.060606061,-0.252525253,0.711047332
1.161616162,-0.252525253,0.920228709
1.262626263,-0.252525253,1.006093245
1.363636364,-0.252525253,0.62324516
1.464646465,-0.252525253,0.928259393
1.565656566,-0.252525253,0.806091896
1.666666667,-0.252525253,0.971303593
1.767676768,-0.252525253,0.626971342
1.868686869,-0.252525253,0.632016568
1.96969697,-0.252525253,0.527525536
2.070707071,-0.252525253,0.670875269
2.171717172,-0.252525253,0.595836156
2.272727273,-0.252525253,0.466422335
2.373737374,-0.252525253,0.487806799
2.474747475,-0.252525253,0.234088491
2.575757576,-0.252525253,0.310564382
2.676767677,-0.252525253,0.360145194
2.777777778,-0.252525253,0.232850747
2.878787879,-0.252525253,0.072302335
2.97979798,-0.252525253,0.023805262
3.080808081,-0.252525253,0.001429916
3.181818182,-0.252525253,0.010656797
3.282828283,-0.252525253,0.177414978
3.383838384,-0.252525253,0.125723394
3.484848485,-0.252525253,0.201187531
3.585858586,-0.252525253,0.209356958
3.686868687,-0.252525253,0.160432539
3.787878788,-0.252525253,0.165870944
3.888888889,-0.252525253,0.07057309
3.98989899,-0.252525253,0.12699537
4.090909091,-0.252525253,0.183286034
4.191919192,-0.252525253,0.046363741
4.292929293,-0.252525253,0.147894828
4.393939394,-0.252525253,0.233281415
4.494949495,-0.252525253,0.313463971
4.595959596,-0.252525253,0.144900128
4.696969697,-0.252525253,0.023015652
4.797979798,-0.252525253,0.037406965
4.898989899,-0.252525253,0.020141659
5,-0.252525253,0.045920889
-5,-0.151515152,0.087212551
-4.898989899,-0.151515152,0.074026122
-4.797979798,-0.151515152,0.101420508
-4.696969697,-0.151515152,0.182158158
-4.595959596,-0.151515152,0.112912414
-4.494949495,-0.151515152,0.147371816
-4.393939394,-0.151515152,0.062859198
-4.292929293,-0.151515152,0.098945945
-4.191919192,-0.151515152,0.358088826
-4.090909091,-0.151515152,0.084832898
-3.98989899,-0.151515152,0.24360774
-3.888888889,-0.151515152,0.199479971
-3.787878788,-0.151515152,0.27007652
-3.686868687,-0.151515152,0.289210497
-3.585858586,-0.151515152,0.260401736
-3.484848485,-0.151515152,0.153235893
-3.383838384,-0.151515152,0.005251353
-3.282828283,-0.151515152,0.07972032
-3.181818182,-0.151515152,0.214401756
-3.080808081,-0.151515152,0.013469671
-2.97979798,-0.151515152,0.019333326
-2.878787879,-0.151515152,0.234395963
-2.777777778,-0.151515152,0.11273489
-2.676767677,-0.151515152,0.298314742
-2.575757576,-0.151515152,0.354345323
-2.474747475,-0.151515152,0.390130287
-2.373737374,-0.151515152,0.456441637
-2.272727273,-0.151515152,0.556710929
-2.171717172,-0.151515152,0.49344391
-2.070707071,-0.151515152,0.682807606
-1.96969697,-0.151515152,0.573259376
-1.868686869,-0.151515152,0.67054075
-1.767676768,-0.151515152,0.526772615
-1.666666667,-0.151515152,0.819317691
-1.565656566,-0.151515152,0.752184919
-1.464646465,-0.151515152,0.919192645
-1.363636364,-0.151515152,0.778261513
-1.262626263,-0.151515152,0.828357431
-1.161616162,-0.151515152,0.717896267
-1.060606061,-0.151515152,0.726305468
-0.95959596,-0.151515152,0.653661698
-0.858585859,-0.151515152,0.656142049
-0.757575758,-0.151515152,0.656914173
-0.656565657,-0.151515152,0.504547284
-0.555555556,-0.151515152,0.515419609
-0.454545455,-0.151515152,0.433814774
-0.353535354,-0.151515152,0.384938087
-0.252525253,-0.151515152,0.296844964
-0.151515152,-0.151515152,0.314585482
-0.050505051,-0.151515152,0.245587025
0.050505051,-0.151515152,0.316883897
0.151515152,-0.151515152,0.284582953
0.252525253,-0.151515152,0.291503474
0.353535354,-0.151515152,0.44604948
0.454545455,-0.151515152,0.558123955
0.555555556,-0.151515152,0.664306024
0.656565657,-0.151515152,0.523306621
0.757575758,-0.151515152,0.662829595
0.858585859,-0.151515152,0.810452586
0.95959596,-0.151515152,0.626347089
1.060606061,-0.151515152,0.771277466
1.161616162,-0.151515152,0.775717866
1.262626263,-0.151515152,0.85458973
1.363636364,-0.151515152,0.769019208
1.464646465,-0.151515152,0.839378897
1.565656566,-0.151515152,0.791054289
1.666666667,-0.151515152,0.665552783
1.767676768,-0.151515152,0.673148081
1.868686869,-0.151515152,0.711089176
1.96969697,-0.151515152,0.652249827
2.070707071,-0.151515152,0.507678063
2.171717172,-0.151515152,0.427692942
2.272727273,-0.151515152,0.46912852
2.373737374,-0.151515152,0.362226246
2.474747475,-0.151515152,0.402232503
2.575757576,-0.151515152,0.1355169
2.676767677,-0.151515152,0.160895303
2.777777778,-0.151515152,0.327540447
2.878787879,-0.151515152,0.081592576
2.97979798,-0.151515152,0.091436469
3.080808081,-0.151515152,0.074767562
3.181818182,-0.151515152,0.021381582
3.282828283,-0.151515152,0.054017738
3.383838384,-0.151515152,0.030891449
3.484848485,-0.151515152,0.020008106
3.585858586,-0.151515152,0.209703735
3.686868687,-0.151515152,0.337726082
3.787878788,-0.151515152,0.141711584
3.888888889,-0.151515152,0.070320502
3.98989899,-0.151515152,0.172170425
4.090909091,-0.151515152,0.093683508
4.191919192,-0.151515152,0.187380195
4.292929293,-0.151515152,0.251888738
4.393939394,-0.151515152,0.320706341
4.494949495,-0.151515152,0.387204916
4.595959596,-0.151515152,0.14307393
4.696969697,-0.151515152,0.111109522
4.797979798,-0.151515152,0.132407147
4.898989899,-0.151515152,0.131002807
5,-0.151515152,0.115441419
-5,-0.050505051,0.26428168
-4.898989899,-0.050505051,0.090407654
-4.797979798,-0.050505051,0.104949348
-4.696969697,-0.050505051,0.106415741
-4.595959596,-0.050505051,0.204365027
-4.494949495,-0.050505051,0.15719859
-4.393939394,-0.050505051,0.051632039
-4.292929293,-0.050505051,0.071292366
-4.191919192,-0.050505051,0.173098576
-4.090909091,-0.050505051,0.323831707
-3.98989899,-0.050505051,0.190205468
-3.888888889,-0.050505051,0.194411225
-3.787878788,-0.050505051,0.197044193
-3.686868687,-0.050505051,0.130162002
-3.585858586,-0.050505051,0.095553161
-3.484848485,-0.050505051,0.084853803
-3.383838384,-0.050505051,0.087165856
-3.282828283,-0.050505051,0.03226934
-3.181818182,-0.050505051,0.264778701
-3.080808081,-0.050505051,0.097424552
-2.97979798,-0.050505051,0.015671275
-2.878787879,-0.050505051,0.017091243
-2.777777778,-0.050505051,0.171065083
-2.676767677,-0.050505051,0.050736979
-2.575757576,-0.050505051,0.277389859
-2.474747475,-0.050505051,0.313547821
-2.373737374,-0.050505051,0.512813945
-2.272727273,-0.050505051,0.425397038
-2.171717172,-0.050505051,0.385365357
-2.070707071,-0.050505051,0.487498429
-1.96969697,-0.050505051,0.664464519
-1.868686869,-0.050505051,0.705731683
-1.767676768,-0.050505051,0.817795438
-1.666666667,-0.050505051,0.792820373
-1.565656566,-0.050505051,0.809363172
-1.464646465,-0.050505051,0.622091989
-1.363636364,-0.050505051,0.82072521
-1.262626263,-0.050505051,0.827985074
-1.161616162,-0.050505051,0.802407249
-1.060606061,-0.050505051,0.68479488
-0.95959596,-0.050505051,0.74167919
-0.858585859,-0.050505051,0.735304954
-0.757575758,-0.050505051,0.734873975
-0.656565657,-0.050505051,0.607886327
-0.555555556,-0.050505051,0.585028067
-0.454545455,-0.050505051,0.38689374
-0.353535354,-0.050505051,0.281204849
-0.252525253,-0.050505051,0.182887342
-0.151515152,-0.050505051,0.012838344
-0.050505051,-0.050505051,0.127809016
0.050505051,-0.050505051,0.095116687
0.151515152,-0.050505051,0.205084131
0.252525253,-0.050505051,0.219077047
0.353535354,-0.050505051,0.55703792
0.454545455,-0.050505051,0.547985285
0.555555556,-0.050505051,0.600510598
0.656565657,-0.050505051,0.394916034
0.757575758,-0.050505051,0.731812119
0.858585859,-0.050505051,0.822806751
0.95959596,-0.050505051,0.669342628
1.060606061,-0.050505051,0.689201993
1.161616162,-0.050505051,0.672079124
1.262626263,-0.050505051,0.803739475
1.363636364,-0.050505051,0.557607632
1.464646465,-0.050505051,0.757153317
1.565656566,-0.050505051,0.585008783
1.666666667,-0.050505051,0.907821909
1.767676768,-0.050505051,0.73033381
1.868686869,-0.050505051,0.507171824
1.96969697,-0.050505051,0.872524454
2.070707071,-0.050505051,0.382317487
2.171717172,-0.050505051,0.47736102
2.272727273,-0.050505051,0.471977231
2.373737374,-0.050505051,0.390218942
2.474747475,-0.050505051,0.396677288
2.575757576,-0.050505051,0.23979799
2.676767677,-0.050505051,0.120403982
2.777777778,-0.050505051,0.196243339
2.878787879,-0.050505051,0.036041315
2.97979798,-0.050505051,0.004123026
3.080808081,-0.050505051,0.065758157
3.181818182,-0.050505051,0.256576641
3.282828283,-0.050505051,0.172827946
3.383838384,-0.050505051,0.006129253
3.484848485,-0.050505051,0.256344103
3.585858586,-0.050505051,0.181527534
3.686868687,-0.050505051,0.225491086
3.787878788,-0.050505051,0.168609994
3.888888889,-0.050505051,0.033349364
3.98989899,-0.050505051,0.21994279
4.090909091,-0.050505051,0.299566188
4.191919192,-0.050505051,0.242153768
4.292929293,-0.050505051,0.191082284
4.393939394,-0.050505051,0.226181822
4.494949495,-0.050505051,0.001442818
4.595959596,-0.050505051,0.032404801
4.696969697,-0.050505051,0.010112777
4.797979798,-0.050505051,0.02365721
4.898989899,-0.050505051,0.001141665
5,-0.050505051,0.191925666
-5,0.050505051,0.117201523
-4.898989899,0.050505051,0.022350174
-4.797979798,0.050505051,0.022116687
-4.696969697,0.050505051,0.117906784
-4.595959596,0.050505051,0.006312277
-4.494949495,0.050505051,0.142656035
-4.393939394,0.050505051,0.130528569
-4.292929293,0.050505051,0.334423081
-4.191919192,0.050505051,0.186978986
-4.090909091,0.050505051,0.101094543
-3.98989899,0.050505051,0.198931019
-3.888888889,0.050505051,0.197050013
-3.787878788,0.050505051,0.25822727
-3.686868687,0.050505051,0.209063861
-3.585858586,0.050505051,0.010949487
-3.484848485,0.050505051,0.207566762
-3.383838384,0.050505051,0.20945386
-3.282828283,0.050505051,0.028148901
-3.181818182,0.050505051,0.009518628
-3.080808081,0.050505051,0.090463364
-2.97979798,0.050505051,0.12740016
-2.878787879,0.050505051,0.056233889
-2.777777778,0.050505051,0.077716928
-2.676767677,0.050505051,0.276290959
-2.575757576,0.050505051,0.377289529
-2.474747475,0.050505051,0.312900842
-2.373737374,0.050505051,0.255969689
-2.272727273,0.050505051,0.554283108
-2.171717172,0.050505051,0.430031096
-2.070707071,0.050505051,0.380744326
-1.96969697,0.050505051,0.512709176
-1.868686869,0.050505051,0.498987961
-1.767676768,0.050505051,0.626274637
-1.666666667,0.050505051,0.704872562
-1.565656566,0.050505051,0.601312622
-1.464646465,0.050505051,0.911675387
-1.363636364,0.050505051,1.00605632
-1.262626263,0.050505051,0.885279668
-1.161616162,0.050505051,0.679714738
-1.060606061,0.050505051,0.730808909
-0.95959596,0.050505051,0.67374596
-0.858585859,0.050505051,0.616481313
-0.757575758,0.050505051,0.558825229
-0.656565657,0.050505051,0.437396768
-0.555555556,0.050505051,0.805432944
-0.454545455,0.050505051,0.401175891
-0.353535354,0.050505051,0.246944866
-0.252525253,0.050505051,0.101801961
-0.151515152,0.050505051,0.227827179
-0.050505051,0.050505051,0.011240332
0.050505051,0.050505051,0.154639066
0.151515152,0.050505051,0.226342981
0.252525253,0.050505051,0.27216407
0.353535354,0.050505051,0.165765524
0.454545455,0.050505051,0.500023693
0.555555556,0.050505051,0.522314827
0.656565657,0.050505051,0.711292413
0.757575758,0.050505051,0.55030192
0.858585859,0.050505051,0.73547768
0.95959596,0.050505051,0.573679716
1.060606061,0.050505051,0.874065751
1.161616162,0.050505051,0.79922231
1.262626263,0.050505051,0.806911152
1.363636364,0.050505051,0.736136134
1.464646465,0.050505051,0.876148293
1.565656566,0.050505051,0.757996771
1.666666667,0.050505051,0.550105021
1.767676768,0.050505051,0.562015969
1.868686869,0.050505051,0.595718607
1.96969697,0.050505051,0.66959148
2.070707071,0.050505051,0.486803192
2.171717172,0.050505051,0.506685381
2.272727273,0.050505051,0.398491756
2.373737374,0.050505051,0.412110717
2.474747475,0.050505051,0.386577433
2.575757576,0.050505051,0.324905114
2.676767677,0.050505051,0.488395114
2.777777778,0.050505051,0.153371122
2.878787879,0.050505051,0.157581264
2.97979798,0.050505051,0.055424063
3.080808081,0.050505051,0.109251219
3.181818182,0.050505051,0.13519162
3.282828283,0.050505051,0.06138129
3.383838384,0.050505051,0.066439584
3.484848485,0.050505051,0.248004883
3.585858586,0.050505051,0.226234449
3.686868687,0.050505051,0.296006108
3.787878788,0.050505051,0.159264688
3.888888889,0.050505051,0.219406666
3.98989899,0.050505051,0.207329891
4.090909091,0.050505051,0.261777738
4.191919192,0.050505051,0.108868602
4.292929293,0.050505051,0.326519526
4.393939394,0.050505051,0.103794138
4.494949495,0.050505051,0.178247836
4.595959596,0.050505051,0.118850925
4.696969697,0.050505051,0.197353913
4.797979798,0.050505051,0.041635421
4.898989899,0.050505051,0.049206877
5,0.050505051,0.147468624
-5,0.151515152,0.121746133
-4.898989899,0.151515152,0.11426613
-4.797979798,0.151515152,0.013213758
-4.696969697,0.151515152,0.108347234
-4.595959596,0.151515152,0.234922782
-4.494949495,0.151515152,0.039224907
-4.393939394,0.151515152,0.012875003
-4.292929293,0.151515152,0.073087896
-4.191919192,0.151515152,0.195691121
-4.090909091,0.151515152,0.222651481
-3.98989899,0.151515152,0.177322824
-3.888888889,0.151515152,0.13402556
-3.787878788,0.151515152,0.096700803
-3.686868687,0.151515152,0.019110281
-3.585858586,0.151515152,0.328150023
-3.484848485,0.151515152,0.220621406
-3.383838384,0.151515152,0.230854271
-3.282828283,0.151515152,0.019123669
-3.181818182,0.151515152,0.019708248
-3.080808081,0.151515152,0.026928151
-2.97979798,0.151515152,0.117381235
-2.878787879,0.151515152,0.262958991
-2.777777778,0.151515152,0.341249365
-2.676767677,0.151515152,0.336736028
-2.575757576,0.151515152,0.392503607
-2.474747475,0.151515152,0.354764785
-2.373737374,0.151515152,0.542667541
-2.272727273,0.151515152,0.380587516
-2.171717172,0.151515152,0.293928177
-2.070707071,0.151515152,0.751195328
-1.96969697,0.151515152,0.581938673
-1.868686869,0.151515152,0.877316281
-1.767676768,0.151515152,0.87010486
-1.666666667,0.151515152,0.686995592
-1.565656566,0.151515152,0.772335825
-1.464646465,0.151515152,0.641314734
-1.363636364,0.151515152,0.972680208
-1.262626263,0.151515152,0.789039665
-1.161616162,0.151515152,0.761471575
-1.060606061,0.151515152,0.696077381
-0.95959596,0.151515152,0.683514564
-0.858585859,0.151515152,0.623764458
-0.757575758,0.151515152,0.642034823
-0.656565657,0.151515152,0.480889832
-0.555555556,0.151515152,0.563550211
-0.454545455,0.151515152,0.379647875
-0.353535354,0.151515152,0.3935561
-0.252525253,0.151515152,0.208849983
-0.151515152,0.151515152,0.24397486
-0.050505051,0.151515152,0.2354524
0.050505051,0.151515152,0.189719713
0.151515152,0.151515152,0.189826268
0.252525253,0.151515152,0.300569326
0.353535354,0.151515152,0.304027308
0.454545455,0.151515152,0.611702956
0.555555556,0.151515152,0.402916248
0.656565657,0.151515152,0.673967134
0.757575758,0.151515152,0.587877722
0.858585859,0.151515152,0.730025163
0.95959596,0.151515152,0.763370159
1.060606061,0.151515152,0.640689252
1.161616162,0.151515152,0.705149805
1.262626263,0.151515152,0.730091546
1.363636364,0.151515152,0.866732211
1.464646465,0.151515152,0.782443711
1.565656566,0.151515152,0.846507442
1.666666667,0.151515152,0.812789156
1.767676768,0.151515152,0.676945604
1.868686869,0.151515152,0.706913995
1.96969697,0.151515152,0.55629762
2.070707071,0.151515152,0.661962002
2.171717172,0.151515152,0.574103882
2.272727273,0.151515152,0.32707547
2.373737374,0.151515152,0.45630026
2.474747475,0.151515152,0.292659681
2.575757576,0.151515152,0.384754811
2.676767677,0.151515152,0.208138056
2.777777778,0.151515152,0.082881777
2.878787879,0.151515152,0.306885895
2.97979798,0.151515152,0.112573944
3.080808081,0.151515152,0.142099792
3.181818182,0.151515152,0.090053888
3.282828283,0.151515152,0.129704607
3.383838384,0.151515152,0.130372409
3.484848485,0.151515152,0.362349267
3.585858586,0.151515152,0.186345718
3.686868687,0.151515152,0.166763881
3.787878788,0.151515152,0.017535542
3.888888889,0.151515152,0.198137699
3.98989899,0.151515152,0.109417813
4.090909091,0.151515152,0.146573182
4.191919192,0.151515152,0.134813157
4.292929293,0.151515152,0.215784937
4.393939394,0.151515152,0.038532276
4.494949495,0.151515152,0.128310802
4.595959596,0.151515152,0.099817039
4.696969697,0.151515152,0.163920898
4.797979798,0.151515152,0.136114448
4.898989899,0.151515152,0.112321881
5,0.151515152,0.103713659
-5,0.252525253,0.065834807
-4.898989899,0.252525253,0.045865984
-4.797979798,0.252525253,0.212618747
-4.696969697,0.252525253,0.144837866
-4.595959596,0.252525253,0.016861194
-4.494949495,0.252525253,0.190115163
-4.393939394,0.252525253,0.050405652
-4.292929293,0.252525253,0.231418215
-4.191919192,0.252525253,0.145011928
-4.090909091,0.252525253,0.23622799
-3.98989899,0.252525253,0.084857477
-3.888888889,0.252525253,0.112501819
-3.787878788,0.252525253,0.149051632
-3.686868687,0.252525253,0.136553093
-3.585858586,0.252525253,0.096047434
-3.484848485,0.252525253,0.010733596
-3.383838384,0.252525253,0.055753306
-3.282828283,0.252525253,0.094542265
-3.181818182,0.252525253,0.099410485
-3.080808081,0.252525253,0.102030318
-2.97979798,0.252525253,0.190395709
-2.878787879,0.252525253,0.040794544
-2.777777778,0.252525253,0.113796954
-2.676767677,0.252525253,0.216365336
-2.575757576,0.252525253,0.394418991
-2.474747475,0.252525253,0.183083537
-2.373737374,0.252525253,0.385888316
-2.272727273,0.252525253,0.52108063
-2.171717172,0.252525253,0.733633912
-2.070707071,0.252525253,0.513598616
-1.96969697,0.252525253,0.46966379
-1.868686869,0.252525253,0.724587381
-1.767676768,0.252525253,0.748204627
-1.666666667,0.252525253,0.80407897
-1.565656566,0.252525253,0.786350412
-1.464646465,0.252525253,0.772282283
-1.363636364,0.252525253,0.879569626
-1.262626263,0.252525253,0.769006222
-1.161616162,0.252525253,0.925822743
-1.060606061,0.252525253,0.742618584
-0.95959596,0.252525253,0.730781135
-0.858585859,0.252525253,0.701556777
-0.757575758,0.252525253,0.828276423
-0.656565657,0.252525253,0.667940783
-0.555555556,0.252525253,0.529842903
-0.454545455,0.252525253,0.532692156
-0.353535354,0.252525253,0.429892084
-0.252525253,0.252525253,0.429342112
-0.151515152,0.252525253,0.245358289
-0.050505051,0.252525253,0.469293825
0.050505051,0.252525253,0.191538272
